timestamp,ward,co2_ppm,pm25,pm10,temp_c,humidity_pct,airflow_ms,anomaly_type,is_anomaly,reconstruction_error,predicted_anomaly
2026-01-01 00:36:30,ICU,589.7242126500097,16.982100750711666,16.246455131847274,21.315254117518936,49.10264291680039,0.3451972960572316,none,False,0.4810789690674479,False
2026-01-01 00:37:00,ICU,536.1536917449331,16.461514734327647,20.654447274575826,22.232283860128963,49.790532070525224,0.33673037640356707,none,False,0.4189011256264268,False
2026-01-01 00:37:30,ICU,535.9557330297619,13.454459385701819,13.866907089641147,22.535965397793536,43.48114358091917,0.4122635097252983,none,False,0.2736500397793304,False
2026-01-01 00:38:00,ICU,522.4785048608117,7.039123942922154,16.82645333004347,22.22440695998701,44.560848520275194,0.3422575413838222,none,False,0.0887106477949881,False
2026-01-01 00:38:30,ICU,562.1191495790482,9.073982373026936,22.96018589540455,22.556690242670058,46.25470431182456,0.3828061970803762,none,False,0.24151094849620428,False
2026-01-01 00:39:00,ICU,635.4286819504961,11.839361232873804,18.905858788036806,21.42401626798912,42.00385573429783,0.2928085979215129,none,False,0.6163850070633403,False
2026-01-01 00:39:30,ICU,533.5166801892144,9.435296104807797,19.852862532725783,22.294552914664987,45.25511422015703,0.3168076383535419,none,False,0.15190964941620966,False
2026-01-01 00:40:00,ICU,1094.5954786581237,11.623778379144403,17.525299823221758,22.46613521703996,45.66664406386877,0.0439940072456989,stagnation,True,30.187674678854677,True
2026-01-01 00:40:30,ICU,561.7437127019581,7.739281968938142,25.483076966330696,23.02602650130395,44.346197421802614,0.3733601881275291,none,False,0.6488313805295788,False
2026-01-01 00:41:00,ICU,507.9367465160388,11.223429562709912,15.851156345180964,22.599454872282205,51.09665591541028,0.29640758018684993,none,False,0.7911612700665422,False
2026-01-01 00:41:30,ICU,563.6488909867026,16.939122351856497,15.251534624983899,22.227435272874256,50.56967045879696,0.27270073790891836,none,False,1.2064204325043586,False
2026-01-01 00:42:00,ICU,537.3266191294296,10.545006846130345,23.392767930610017,22.221800331775757,39.781885905770196,0.38110912437986944,none,False,0.45815184996484853,False
2026-01-01 00:42:30,ICU,605.2883194548667,10.22499816011967,17.5972198934983,22.461641493825073,47.39654021644124,0.3777930066683317,none,False,0.08976067726073199,False
2026-01-01 00:43:00,ICU,575.8709725031545,9.005815717627414,21.086090943220537,20.890009751054247,46.4477063152798,0.31510704841716186,none,False,0.18129218519993748,False
2026-01-01 00:43:30,ICU,582.9411777513151,12.834642872330729,17.690371870829047,23.19019889449698,43.78775204259125,0.3570908490635705,none,False,0.061997554377558696,False
2026-01-01 00:44:00,ICU,529.6401221221779,13.52407786738285,18.013749260918516,21.700201072142516,49.19859690659308,0.3035041467335313,none,False,0.7701208586624877,False
2026-01-01 00:44:30,ICU,618.9022328792254,19.759602684789748,18.52774804082766,20.48029458802885,44.180166898380904,0.34126979385640355,none,False,1.3200734412400605,False
2026-01-01 00:45:00,ICU,509.9668280112388,13.851242169632252,22.248107824081437,20.834491168731972,47.210148937287485,0.45826218620743553,none,False,0.17862295655687963,False
2026-01-01 00:45:30,ICU,541.0465394897815,11.687479006090479,22.612345266958304,20.64572635541104,45.60666075824495,0.3361512349925116,none,False,0.07517884121930991,False
2026-01-01 00:46:00,ICU,547.6094292724827,17.118071298975583,15.737581829694669,22.500316257606773,46.07260925699071,0.312268060887612,none,False,0.32088802514899595,False
2026-01-01 00:46:30,ICU,603.1134778464477,11.143942996469791,13.385906882427069,22.016701234639267,42.408048824952054,0.3386488585332855,none,False,0.39815422103697373,False
2026-01-01 00:47:00,ICU,486.42261134218245,7.269242481608044,22.083224008195536,21.612816376282943,37.42198447410838,0.39505307680891066,none,False,0.8358729123198878,False
2026-01-01 00:47:30,ICU,526.1292692933202,8.166615923194765,23.49937366041667,22.31070891308021,52.26491340442171,0.37686475775472134,none,False,1.2174283470661478,False
2026-01-01 00:48:00,ICU,548.0422908227627,14.568312802280003,22.65765440589612,23.032842727032858,43.55401644476578,0.33412888638668337,none,False,0.42149068930357547,False
2026-01-01 00:48:30,ICU,586.3862030219648,16.613976675260325,18.323109166562972,21.69187524559756,46.06108502597953,0.3436545927178614,none,False,0.12628565219111418,False
2026-01-01 00:49:00,ICU,464.71734598545356,9.6395957995047,17.029949251161398,20.175638107492517,42.228795607148975,0.3102277412204729,none,False,0.5104835549765233,False
2026-01-01 00:49:30,ICU,599.3409509496676,11.385375928509319,16.03748896169062,21.986585135584225,48.26807874640548,0.3072299532983261,none,False,0.506657229541778,False
2026-01-01 00:50:00,ICU,977.1259708558682,11.456785757350296,22.751797568894826,22.02145432777515,47.226385048811395,0.060224218848386905,stagnation,True,18.356066355801214,True
2026-01-01 00:50:30,ICU,582.3187427424566,11.069362386632818,16.07383825112635,21.95564872600447,48.50627610533466,0.24207408439574146,none,False,1.2334416065212892,False
2026-01-01 00:51:00,ICU,518.0059061210238,16.506570695081848,21.294393391571667,22.64666288434788,41.70255133754217,0.30017491098251675,none,False,0.5596058685967668,False
2026-01-01 00:51:30,ICU,557.2844819181597,13.770054173610927,19.414432992310918,22.255538372368648,45.598194971733875,0.3950802553051735,none,False,0.11536076508345561,False
2026-01-01 00:52:00,ICU,490.1903333493693,29.929088501212224,97.84804306218292,22.983414828776482,42.06276126958599,0.26323974607901873,contamination_spike,True,31.215898597912325,True
2026-01-01 00:52:30,ICU,575.6683771947972,11.010261768011397,16.59469332401852,22.04260419540812,44.22761774611271,0.30551719760198326,none,False,0.25580761289048265,False
2026-01-01 00:53:00,ICU,626.4540255411462,15.53432828712281,16.48484139070552,22.71766405582623,47.04506146495023,0.3784363930330288,none,False,0.026930953668425472,False
2026-01-01 00:53:30,ICU,580.4925015421375,14.346984104605166,22.716880327745052,22.30648416525293,39.776108006549606,0.36052812365513587,none,False,0.3300554472737712,False
2026-01-01 00:54:00,ICU,503.913932413399,17.17313912587747,27.086233720842806,23.12142695169649,45.893329518542615,0.4239157194463826,none,False,1.5271258170145134,True
2026-01-01 00:54:30,ICU,563.2489225482396,42.062708717239865,61.301647722490785,22.082555619221722,41.220469436304825,0.35386143374958073,contamination_spike,True,17.977087646082115,True
2026-01-01 00:55:00,ICU,565.1175278602223,12.261788021017068,19.360545243090442,21.168498478543896,44.675995253883684,0.31915263150259804,none,False,0.1663020622286121,False
2026-01-01 00:55:30,ICU,575.6434527095719,13.303658482991468,13.02632262545004,21.936482824188367,48.11696866089153,0.4094544121044042,none,False,0.42158993283273793,False
2026-01-01 00:56:00,ICU,556.7791911888224,9.595430588911647,15.839293454326558,22.310501676552047,46.26840667591459,0.4208948842212083,none,False,0.12332588375686267,False
2026-01-01 00:56:30,ICU,549.961135065241,8.398639396579588,18.898582989506004,22.20878683135834,44.525007296993984,0.327668146254227,none,False,0.04397797105243181,False
2026-01-01 00:57:00,ICU,535.1191232567353,10.247737571652872,21.421725767652415,21.713588821984366,45.86424898976405,0.37025699228405573,none,False,0.5062255609267565,False
2026-01-01 00:57:30,ICU,536.0544703039886,16.445933701214514,15.528485791016355,20.342037209214276,39.547067421737594,0.35808564140208976,none,False,1.0552616207777763,False
2026-01-01 00:58:00,ICU,550.6258917733671,15.775827636544804,9.486339800600648,22.35228260614714,49.81757275517002,0.30027386924337934,none,False,1.1598020660941382,False
2026-01-01 00:58:30,ICU,525.240386088797,9.450863431215959,18.873487405839235,23.17769531213388,50.64606159591111,0.33989811722041985,none,False,0.19695718743438653,False
2026-01-01 00:59:00,ICU,556.8043824123214,17.39560616342665,19.806182845817244,22.140721749723156,46.23095650125192,0.5156693381345472,none,False,0.6259226189061713,False
2026-01-01 00:59:30,ICU,527.115524211263,15.042146246060614,18.73287336530669,21.644240556407844,47.86095671490938,0.3583119111502097,none,False,0.21240001073876494,False
2026-01-01 01:00:00,ICU,555.9898156782192,13.145509549906492,21.88087714986485,20.486629165859718,47.135478175918784,0.3076870375129943,none,False,0.3122910204027468,False
2026-01-01 01:00:30,ICU,553.1177756006961,12.388298643819446,17.40778285354566,22.701186988501334,41.109830134763364,0.3364705942551762,none,False,0.04743205015133494,False
2026-01-01 01:01:00,ICU,553.6140681322369,12.973531827586978,16.151013499699502,22.61594320160372,45.32594607864936,0.2622496360166675,none,False,0.39685149539779446,False
2026-01-01 01:01:30,ICU,555.0076337840377,11.47460818417119,19.769666395741805,22.014283404783892,45.8141896560608,0.40425798736892765,none,False,0.19595560882091737,False
2026-01-01 01:02:00,ICU,508.6438992738167,8.858097501084064,21.339758768336445,23.03277632284948,43.844050760027685,0.23181846152932786,none,False,0.28086370206344546,False
2026-01-01 01:02:30,ICU,522.2231605119761,10.465429073109771,18.55126647177498,22.067829094543512,44.203376743128075,0.40939776730694105,none,False,0.22919783788663237,False
2026-01-01 01:03:00,ICU,521.0732844798459,13.575776687033077,14.042965148924445,22.348860049981788,45.44680962265049,0.34958537907767623,none,False,0.14584370724310977,False
2026-01-01 01:03:30,ICU,530.698583582801,18.32056654643698,19.28450358290726,21.01563271998775,45.34943077784922,0.30317134172729865,none,False,0.6245805534267265,False
2026-01-01 01:04:00,ICU,571.4885951751941,13.806927845314735,17.69823797146878,22.827305870534282,48.61270485342776,0.4288241667963826,none,False,0.24891933328603452,False
2026-01-01 01:04:30,ICU,610.1642948700106,6.498283375742393,18.915945351705574,21.343910104185145,45.49835624304674,0.32846147202339143,none,False,0.3771012644440752,False
2026-01-01 01:05:00,ICU,630.933524470867,11.632003842306489,21.84338691085102,21.851828064478646,45.36830309543812,0.3573589956001848,none,False,0.1443650399745293,False
2026-01-01 01:05:30,ICU,602.2777115014064,17.08381724479797,21.427327330287312,22.50940690935861,41.689041724431284,0.3526879254786181,none,False,0.1958755084572943,False
2026-01-01 01:06:00,ICU,590.32253269493,12.776923877341249,23.735035410213275,22.430505281583347,48.743013453734065,0.3715726917956605,none,False,0.11464734435654815,False
2026-01-01 01:06:30,ICU,569.1353091422079,3.3507583440638484,21.721598241036432,19.11928079892742,39.97215124940592,0.379715503628158,none,False,0.8946556115396648,False
2026-01-01 01:07:00,ICU,509.2218724047942,10.006669464622972,25.672798074802913,21.650902718811135,51.87173652746874,0.357052786854172,none,False,1.3573910834601672,False
2026-01-01 01:07:30,ICU,620.4108557907209,12.536478344849675,16.181820072262685,21.950457237649747,45.03656478769914,0.28893276720339256,none,False,0.5294851626157965,False
2026-01-01 01:08:00,ICU,526.064542327378,14.91687892374419,20.33018836631687,21.812111574597115,44.82525986031416,0.36834638352940263,none,False,0.07597894435893733,False
2026-01-01 01:08:30,ICU,515.7795717196924,9.019438623797875,24.61098555715904,21.708584241346,40.89367524387107,0.3794007115522397,none,False,0.37081759061741276,False
2026-01-01 01:09:00,ICU,494.5547724901406,12.83302971590104,23.13511179572712,22.338065046567735,47.04052902079441,0.2870157735709735,none,False,0.8868110734093496,False
2026-01-01 01:09:30,ICU,543.6934000879384,10.696584285494968,23.675495453237446,23.222074211651094,50.528064925469984,0.4229881316587404,none,False,0.784858129897312,False
2026-01-01 01:10:00,ICU,569.9212891299427,14.445780680574956,20.678461217494146,22.143361234388497,47.616571460850764,0.35430147095981457,none,False,0.12167951479825846,False
2026-01-01 01:10:30,ICU,539.2473353025919,14.047387581601882,20.206181762667363,22.31100970106818,47.15589417500722,0.3385407492751522,none,False,0.3385453650207973,False
2026-01-01 01:11:00,ICU,570.9932193616747,8.441548619849039,25.96386967218961,21.638334306483394,40.180701851027926,0.30504720854985856,none,False,0.18776421377555072,False
2026-01-01 01:11:30,ICU,557.9391860383614,11.32475481566279,18.847747239172964,22.53477659433305,46.16593241587961,0.37311771014728934,none,False,0.04441551151951686,False
2026-01-01 01:12:00,ICU,580.5098577296776,5.822751749907375,18.737729357928426,20.294928421805675,45.25479155563309,0.3570989401507679,none,False,0.33674011501071105,False
2026-01-01 01:12:30,ICU,603.3815429984337,12.755229326996824,18.1944279333987,22.42730333863385,43.56315127026678,0.3572755765398187,none,False,0.08051865578235733,False
2026-01-01 01:13:00,ICU,533.5764872525145,14.564219445029789,22.90585017783892,21.275415486909285,48.06886591195449,0.39228749363368953,none,False,0.03829349610181814,False
2026-01-01 01:13:30,ICU,525.4050531024745,9.569831729862807,18.045949406507265,22.473395513457437,42.28057428338532,0.3792481017104693,none,False,0.25110195342570824,False
2026-01-01 01:14:00,ICU,547.7453739595319,12.476646197149172,29.977457824805196,20.937534924497612,49.56374663289755,0.3648772673707213,none,False,0.18743205469451496,False
2026-01-01 01:14:30,ICU,560.651634467793,13.482123402892318,19.582516846960754,23.202691598047732,43.77852951563246,0.4140088760242933,none,False,0.36639970851328996,False
2026-01-01 01:15:00,ICU,553.5167184994322,8.93228215201643,22.017654626572867,23.195612714577784,44.91610126942453,0.34756420550915895,none,False,0.26908904703984476,False
2026-01-01 01:15:30,ICU,546.7636336578005,7.370000715832739,16.546332713121117,22.220997768886594,49.10542308822151,0.4978797178113412,none,False,0.44472138717779003,False
2026-01-01 01:16:00,ICU,613.355365771317,12.87984142884243,19.593121396531142,22.38569795808425,45.33433343867736,0.36294898566248524,none,False,0.035977979891478516,False
2026-01-01 01:16:30,ICU,500.0264643672798,7.5178956614146,22.811341225099365,21.81831226632632,43.360504570012345,0.3578638447851999,none,False,0.16122277399627305,False
2026-01-01 01:17:00,ICU,563.1723706160694,10.180780512452436,25.103765585762915,23.303067155018727,46.6326152883439,0.40613044168597146,none,False,0.8604161759614267,False
2026-01-01 01:17:30,ICU,601.1682179499832,13.991403663682938,22.59219636475962,22.455490093969217,41.857093108703936,0.3924914644602326,none,False,0.4160907590631995,False
2026-01-01 01:18:00,ICU,524.1861691786643,16.059948888015924,23.559885563565672,23.229719614306465,44.334230533529784,0.2998502421657447,none,False,0.9271631353604742,False
2026-01-01 01:18:30,ICU,560.0567705294455,12.386354115015594,24.73390586968756,21.750820450929393,46.205491381404336,0.308038040828048,none,False,0.07057030285494574,False
2026-01-01 01:19:00,ICU,556.1047005921131,9.900068949763636,19.25602783745684,21.892528460019072,44.3390435766059,0.4460425103442436,none,False,0.35980977127499014,False
2026-01-01 01:19:30,ICU,546.2288223808257,5.857263796867556,16.622659485012733,21.829439039021043,43.09205864116806,0.4265662131537889,none,False,0.3701935999280721,False
2026-01-01 01:20:00,ICU,607.5262128391852,12.334824973812482,20.34852610790148,21.968885794273035,45.161099826525756,0.4434253037355619,none,False,0.285526765529819,False
2026-01-01 01:20:30,ICU,475.9298567069993,10.52027966894532,20.257834410568492,22.592028116374856,46.56905375619609,0.3382773124616546,none,False,0.01956005493177383,False
2026-01-01 01:21:00,ICU,597.2022134798973,12.702033427659398,24.050443535073633,22.258078859770954,43.46541085349605,0.39238383864223525,none,False,0.3371879617071483,False
2026-01-01 01:21:30,ICU,556.0501691033232,16.568775097397314,10.396397326944445,20.905829832093303,41.58870310170548,0.33933268666298927,none,False,1.1342074352977196,False
2026-01-01 01:22:00,ICU,495.7051940180462,9.194481401291723,16.756573950204654,24.0059274065205,50.55518134146564,0.3369103040269776,none,False,0.04345964275091413,False
2026-01-01 01:22:30,ICU,510.0311714074918,6.425592042699789,19.732456964200022,21.241713955371605,44.89543168738956,0.2774888716666055,none,False,0.3456964629188632,False
2026-01-01 01:23:00,ICU,561.9449930446066,13.248626524164147,21.869884809384505,20.98360820755766,47.714054921219024,0.3174893017105242,none,False,0.20979323994852295,False
2026-01-01 01:23:30,ICU,555.5744066252627,8.020836345015919,18.935207638008265,22.33229068491762,46.98889498367355,0.3504505472402671,none,False,0.05375974252813529,False
2026-01-01 01:24:00,ICU,596.2998955030242,11.38002426738979,23.20046940399984,23.587031219240963,51.031440418938125,0.2960993367883274,none,False,1.2112565213049373,False
2026-01-01 01:24:30,ICU,615.3951936660433,8.975117902404318,14.909783540056257,21.651034310085358,46.410641183340985,0.3523782174153066,none,False,0.37142705836991735,False
2026-01-01 01:25:00,ICU,529.0283879113044,10.012910966268993,16.68185769804039,23.86528554435608,46.04245537306379,0.40183406069559285,none,False,0.18210495894245823,False
